DateTime,Global_active_power,Global_reactive_power,Voltage,Sub_metering_3
2006-12-16 17:00:00,1.6311802143704806,0.18966303004345053,234.6438888888889,16.86111111111111
2006-12-16 18:00:00,1.503536821689955,0.0750475210641905,234.58016666666666,16.866666666666667
2006-12-16 19:00:00,1.4812104308953478,0.08017077144506962,233.23250000000002,16.683333333333334
2006-12-16 20:00:00,1.4489456983118632,0.07123218897292274,234.07150000000001,16.783333333333335
2006-12-16 21:00:00,1.3886747749072914,0.07240815559964157,237.15866666666668,17.216666666666665
2006-12-16 22:00:00,1.1213872848085276,0.05333654074456324,238.76000000000002,4.433333333333334
2006-12-16 23:00:00,1.0755609818051342,0.06758679412576152,240.61966666666666,0.0
2006-12-17 00:00:00,1.0032259560504835,0.09436328301298082,240.96183333333332,0.0
2006-12-17 01:00:00,1.4169208407145502,0.12472130982866,240.44833333333332,0.0
2006-12-17 02:00:00,0.8740539821031176,0.07328534392033932,245.81866666666667,0.0
2006-12-17 03:00:00,0.909116579455021,0.07335958645528468,244.5135,0.0
2006-12-17 04:00:00,1.1003457561133145,0.08696356424037963,243.8555,8.883333333333333
2006-12-17 05:00:00,1.0323407258457795,0.05680269603256506,243.71016666666668,4.65
2006-12-17 06:00:00,0.7522934628468095,0.08914148048461594,244.1415,0.0
2006-12-17 07:00:00,0.8796488606280454,0.05739853411436676,241.84566666666666,0.0
2006-12-17 08:00:00,1.0040227448214691,0.10823083378802185,241.3115,0.0
2006-12-17 09:00:00,1.168493873863123,0.07451493556986653,238.8478333333333,0.0
2006-12-17 10:00:00,1.463243773260238,0.17232753450934152,235.44099999999997,16.15
2006-12-17 11:00:00,1.2144928569085403,0.18059910563390583,236.92466666666667,17.183333333333334
2006-12-17 12:00:00,1.0627663555788687,0.25372349988746506,237.78466666666665,17.316666666666666
2006-12-17 13:00:00,0.9746389964141658,0.15541713585033565,239.92066666666668,17.616666666666667
2006-12-17 14:00:00,1.1273671959846392,0.22631727083429057,244.04566666666668,18.233333333333334
2006-12-17 15:00:00,1.3516758997531921,0.0830139996261081,240.48083333333335,17.7
2006-12-17 16:00:00,1.4487106921803077,0.08759496829991852,236.78183333333334,17.166666666666668
2006-12-17 17:00:00,1.4820548456133191,0.15244352730679708,234.22983333333335,16.816666666666666
2006-12-17 18:00:00,1.5415003442895965,0.12377345370192987,234.37233333333333,16.833333333333332
2006-12-17 19:00:00,1.3496527650962855,0.23242731760883764,233.19566666666665,16.683333333333334
2006-12-17 20:00:00,1.4661579505656286,0.23799981456507277,236.4265,17.116666666666667
2006-12-17 21:00:00,1.3947535039669519,0.23595609926504235,239.10416666666666,17.5
2006-12-17 22:00:00,0.8951089936562389,0.20768692455748392,242.19233333333332,2.5
2006-12-17 23:00:00,0.3588038666481545,0.19535165293392398,245.734,0.0
2006-12-18 00:00:00,0.24291023747200507,0.09151284491797688,244.60750000000002,0.0
2006-12-18 01:00:00,0.27173890597520817,0.13897898788815155,243.51933333333332,0.0
2006-12-18 02:00:00,0.24994159985805434,0.10227772536538991,246.89100000000002,0.0
2006-12-18 03:00:00,0.2680381412315078,0.13237052484890757,245.73183333333333,0.0
2006-12-18 04:00:00,0.6670182299180956,0.07400425416241889,245.507,12.55
2006-12-18 05:00:00,0.2563043364079295,0.11192152334018088,245.2531666666667,0.0
2006-12-18 06:00:00,0.39869414892523447,0.10321136918387645,245.70433333333332,0.0
2006-12-18 07:00:00,1.149892386853964,0.13923570302153845,240.96233333333333,11.3
2006-12-18 08:00:00,1.0789307433061048,0.06864480318878176,237.88033333333334,17.35
2006-12-18 09:00:00,0.9325571342785134,0.07936436544876864,237.40466666666669,17.266666666666666
2006-12-18 10:00:00,0.8368992146772717,0.05064700786011848,239.0805,17.5
2006-12-18 11:00:00,0.9386936964575127,0.11619712267205952,239.77100000000002,17.6
2006-12-18 12:00:00,1.0003112356668769,0.07461059043168236,242.57999999999998,18.016666666666666
2006-12-18 13:00:00,0.9820861165267856,0.11762452169055201,241.95416666666668,17.366666666666667
2006-12-18 14:00:00,0.9987272487806407,0.047289580928976185,242.19650000000001,17.383333333333333
2006-12-18 15:00:00,1.0229954223900724,0.09638966302555997,242.4235,17.983333333333334
2006-12-18 16:00:00,1.0737007874989135,0.16943714490761058,242.38066666666666,17.983333333333334
2006-12-18 17:00:00,1.1417635486104465,0.08826831617737116,238.72916666666666,17.45
2006-12-18 18:00:00,1.219798925319861,0.07449178407527085,236.66850000000002,16.916666666666668
2006-12-18 19:00:00,1.223518035740676,0.17447181333474535,235.32916666666668,0.0
2006-12-18 20:00:00,1.3818201658067453,0.10979106253405523,234.52433333333335,13.25
2006-12-18 21:00:00,1.1354871380803273,0.06804712971836525,237.59083333333334,3.716666666666667
2006-12-18 22:00:00,0.9903154502659113,0.09994900603508304,240.2115,0.0
2006-12-18 23:00:00,0.8779362371611505,0.11994988225446596,242.65933333333334,0.0
2006-12-19 00:00:00,0.5639694814070839,0.08601074865128532,242.07116666666667,8.15
2006-12-19 01:00:00,0.29529238896555304,0.07163811572410385,241.80833333333334,0.7333333333333333
2006-12-19 02:00:00,0.28237273585075556,0.09803023695232271,245.7795,0.0
2006-12-19 03:00:00,0.26807146197583226,0.06867497774408046,244.46316666666664,0.0
2006-12-19 04:00:00,0.2814150652808795,0.09140630432170006,244.1865,0.0
2006-12-19 05:00:00,0.26612369283418225,0.0650366154572493,243.07583333333332,0.0
2006-12-19 06:00:00,0.4781732294497011,0.09884319147221937,242.02966666666669,0.0
2006-12-19 07:00:00,0.927157208488534,0.07871589627486483,239.42616666666666,7.4
2006-12-19 08:00:00,1.5024113495239497,0.11282543562272711,236.14633333333333,17.1
2006-12-19 09:00:00,0.7786399409612744,0.081799549342427,239.57233333333335,3.2666666666666666
2006-12-19 10:00:00,0.35013807153354753,0.11423162533885606,242.30566666666667,0.0
2006-12-19 11:00:00,1.1620775594371457,0.07881397548895668,240.325,0.0
2006-12-19 12:00:00,0.3322092250942891,0.1213632645431093,242.9586666666667,0.0
2006-12-19 13:00:00,0.2604872124966364,0.07671638467272451,243.6025,0.0
